,movie_id,name/year,genre,year,name,genre_list,genre_length,Genre1,Genre2,Genre3,Genre4,Genre5,Genre6,Genre7,Genre8,Genre9,Genre10,avg_rating,rating_count
7749,100196,Mountains of the Moon (1990),Adventure|Drama|History|Mystery,1990,Mountains of the Moon,"['Adventure', 'Drama', 'History', 'Mystery']",4,Adventure,Drama,History,Mystery,,,,,,,8.0,1
7750,100198,Moya moryachka (1990),Comedy|Musical,1990,Moya moryachka,"['Comedy', 'Musical']",2,Comedy,Musical,,,,,,,,,7.0,1
7751,100201,Mr. Destiny (1990),Comedy|Fantasy|Romance,1990,Mr. Destiny,"['Comedy', 'Fantasy', 'Romance']",3,Comedy,Fantasy,Romance,,,,,,,,8.5,2
7754,100212,My Blue Heaven (1990),Comedy|Crime,1990,My Blue Heaven,"['Comedy', 'Crime']",2,Comedy,Crime,,,,,,,,,8.0,4
7755,100224,Narrow Margin (1990),Action|Crime|Thriller,1990,Narrow Margin,"['Action', 'Crime', 'Thriller']",3,Action,Crime,Thriller,,,,,,,,6.5,2
7756,100232,Navy Seals (1990),Action|Adventure|Thriller,1990,Navy Seals,"['Action', 'Adventure', 'Thriller']",3,Action,Adventure,Thriller,,,,,,,,5.5,2
7757,100234,Nema-ye Nazdik (1990),Biography|Crime|Drama,1990,Nema-ye Nazdik,"['Biography', 'Crime', 'Drama']",3,Biography,Crime,Drama,,,,,,,,9.10909090909091,55
7758,100240,The NeverEnding Story II: The Next Chapter (1990),Adventure|Drama|Family|Fantasy,1990,The NeverEnding Story II: The Next Chapter,"['Adventure', 'Drama', 'Family', 'Fantasy']",4,Adventure,Drama,Family,Fantasy,,,,,,,4.5,2
7759,100247,Night Angel (1990),Horror,1990,Night Angel,['Horror'],1,Horror,,,,,,,,,,7.0,1
7760,100258,Night of the Living Dead (1990),Horror,1990,Night of the Living Dead,['Horror'],1,Horror,,,,,,,,,,7.533333333333333,15
7761,100260,Nightbreed (1990),Action|Fantasy|Horror,1990,Nightbreed,"['Action', 'Fantasy', 'Horror']",3,Action,Fantasy,Horror,,,,,,,,6.363636363636363,11
7763,100263,Nikita (1990),Action|Thriller,1990,Nikita,"['Action', 'Thriller']",2,Action,Thriller,,,,,,,,,7.2105263157894735,19
7764,100269,"'Non', ou A Vã Glória de Mandar (1990)",Drama|History|War,1990,"'Non', ou A Vã Glória de Mandar","['Drama', 'History', 'War']",3,Drama,History,War,,,,,,,,8.0,1
7765,100280,Nuns on the Run (1990),Comedy|Crime,1990,Nuns on the Run,"['Comedy', 'Crime']",2,Comedy,Crime,,,,,,,,,6.0,2
7766,100291,Omega Cop (1990),Action|Sci-Fi,1990,Omega Cop,"['Action', 'Sci-Fi']",2,Action,Sci-Fi,,,,,,,,,2.0,1
7767,100318,Pacific Heights (1990),Thriller,1990,Pacific Heights,['Thriller'],1,Thriller,,,,,,,,,,6.818181818181818,11
7768,100332,Paris Is Burning (1990),Documentary,1990,Paris Is Burning,['Documentary'],1,Documentary,,,,,,,,,,8.333333333333334,18
7769,100337,Pasport (1991),Adventure|Comedy|Drama,1991,Pasport,"['Adventure', 'Comedy', 'Drama']",3,Adventure,Comedy,Drama,,,,,,,,7.0,1
7771,100343,Peacemaker (1990),Action|Romance|Sci-Fi|Thriller,1990,Peacemaker,"['Action', 'Romance', 'Sci-Fi', 'Thriller']",4,Action,Romance,Sci-Fi,Thriller,,,,,,,3.0,1
7772,100365,Pierino torna a scuola (1990),Comedy,1990,Pierino torna a scuola,['Comedy'],1,Comedy,,,,,,,,,,10.0,1
7773,100369,The Pit and the Pendulum (1991),Horror|Romance,1991,The Pit and the Pendulum,"['Horror', 'Romance']",2,Horror,Romance,,,,,,,,,8.0,2
7774,100389,Porte aperte (1990),Crime|Drama,1990,Porte aperte,"['Crime', 'Drama']",2,Crime,Drama,,,,,,,,,8.5,2
7775,100395,Postcards from the Edge (1990),Comedy|Drama,1990,Postcards from the Edge,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.5,10
7776,100403,Predator 2 (1990),Action|Horror|Sci-Fi,1990,Predator 2,"['Action', 'Horror', 'Sci-Fi']",3,Action,Horror,Sci-Fi,,,,,,,,6.829787234042553,47
7777,100404,Presumed Innocent (1990),Mystery|Thriller,1990,Presumed Innocent,"['Mystery', 'Thriller']",2,Mystery,Thriller,,,,,,,,,7.769230769230769,13
7778,100405,Pretty Woman (1990),Comedy|Romance,1990,Pretty Woman,"['Comedy', 'Romance']",2,Comedy,Romance,,,,,,,,,7.886075949367089,79
7779,100419,Problem Child (1990),Comedy|Family,1990,Problem Child,"['Comedy', 'Family']",2,Comedy,Family,,,,,,,,,5.1,10
7780,100428,Présumé dangereux (1990),Action|Thriller,1990,Présumé dangereux,"['Action', 'Thriller']",2,Action,Thriller,,,,,,,,,2.0,1
7781,100436,Pump Up the Volume (1990),Comedy|Drama|Music,1990,Pump Up the Volume,"['Comedy', 'Drama', 'Music']",3,Comedy,Drama,Music,,,,,,,,8.333333333333334,3
7782,100442,Q &amp; A (1990),Crime|Drama|Thriller,1990,Q &amp; A,"['Crime', 'Drama', 'Thriller']",3,Crime,Drama,Thriller,,,,,,,,6.0,2
7783,100444,Qi zu (1990),Action|Crime,1990,Qi zu,"['Action', 'Crime']",2,Action,Crime,,,,,,,,,3.0,1
7784,100449,Quick Change (1990),Comedy|Crime,1990,Quick Change,"['Comedy', 'Crime']",2,Comedy,Crime,,,,,,,,,7.375,8
7785,100469,The Reflecting Skin (1990),Drama|Horror|Thriller,1990,The Reflecting Skin,"['Drama', 'Horror', 'Thriller']",3,Drama,Horror,Thriller,,,,,,,,7.0,10
7786,100470,Reise der Hoffnung (1990),Drama,1990,Reise der Hoffnung,['Drama'],1,Drama,,,,,,,,,,7.5,2
7787,100475,Repossessed (1990),Comedy|Fantasy|Horror,1990,Repossessed,"['Comedy', 'Fantasy', 'Horror']",3,Comedy,Fantasy,Horror,,,,,,,,8.0,3
7788,100477,The Rescuers Down Under (1990),Animation|Adventure|Crime|Drama|Family|Fantasy|Mystery,1990,The Rescuers Down Under,"['Animation', 'Adventure', 'Crime', 'Drama', 'Family', 'Fantasy', 'Mystery']",7,Animation,Adventure,Crime,Drama,Family,Fantasy,Mystery,,,,7.75,8
7789,100485,Revenge (1990),Action|Crime|Drama|Romance|Thriller,1990,Revenge,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",5,Action,Crime,Drama,Romance,Thriller,,,,,,6.4,10
7790,100486,Reversal of Fortune (1990),Biography|Drama|Mystery,1990,Reversal of Fortune,"['Biography', 'Drama', 'Mystery']",3,Biography,Drama,Mystery,,,,,,,,7.333333333333333,9
7791,100491,Riff-Raff (1991),Comedy|Drama,1991,Riff-Raff,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.25,4
7792,100496,Ripoux contre ripoux (1990),Action|Comedy|Crime,1990,Ripoux contre ripoux,"['Action', 'Comedy', 'Crime']",3,Action,Comedy,Crime,,,,,,,,7.0,1
7793,100501,The Road to God Knows Where (1990),Documentary,1990,The Road to God Knows Where,['Documentary'],1,Documentary,,,,,,,,,,9.0,1
7794,100502,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,1990,RoboCop 2,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",4,Action,Crime,Sci-Fi,Thriller,,,,,,,6.770833333333333,48
7795,100506,Rockula (1990),Comedy|Horror|Musical,1990,Rockula,"['Comedy', 'Horror', 'Musical']",3,Comedy,Horror,Musical,,,,,,,,7.0,1
7796,100507,Rocky V (1990),Drama|Sport,1990,Rocky V,"['Drama', 'Sport']",2,Drama,Sport,,,,,,,,,5.830508474576271,59
7797,100508,Rodrigo D: No futuro (1990),Crime|Drama|Music,1990,Rodrigo D: No futuro,"['Crime', 'Drama', 'Music']",3,Crime,Drama,Music,,,,,,,,8.0,1
7798,100514,The Rookie (1990),Action|Crime|Drama|Thriller,1990,The Rookie,"['Action', 'Crime', 'Drama', 'Thriller']",4,Action,Crime,Drama,Thriller,,,,,,,6.5,2
7799,100519,Rosencrantz &amp; Guildenstern Are Dead (1990),Comedy|Drama,1990,Rosencrantz &amp; Guildenstern Are Dead,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.333333333333333,3
7800,100530,The Russia House (1990),Drama|Romance|Thriller,1990,The Russia House,"['Drama', 'Romance', 'Thriller']",3,Drama,Romance,Thriller,,,,,,,,6.666666666666667,6
7801,100563,Krug vtoroy (1990),Drama,1990,Krug vtoroy,['Drama'],1,Drama,,,,,,,,,,7.0,1
7802,100581,La setta (1991),Horror,1991,La setta,['Horror'],1,Horror,,,,,,,,,,5.0,1
7803,100589,Shakma (1990),Horror|Sci-Fi|Thriller,1990,Shakma,"['Horror', 'Sci-Fi', 'Thriller']",3,Horror,Sci-Fi,Thriller,,,,,,,,4.333333333333333,3
7804,100594,The Sheltering Sky (1990),Adventure|Drama,1990,The Sheltering Sky,"['Adventure', 'Drama']",2,Adventure,Drama,,,,,,,,,9.0,1
7805,100602,A Shock to the System (1990),Comedy|Crime|Thriller,1990,A Shock to the System,"['Comedy', 'Crime', 'Thriller']",3,Comedy,Crime,Thriller,,,,,,,,7.75,4
7806,100606,A Show of Force (1990),Drama|Thriller,1990,A Show of Force,"['Drama', 'Thriller']",2,Drama,Thriller,,,,,,,,,5.0,1
7807,100611,Sibling Rivalry (1990),Comedy,1990,Sibling Rivalry,['Comedy'],1,Comedy,,,,,,,,,,7.0,1
7808,100624,Sink or Swim (1990),Documentary,1990,Sink or Swim,['Documentary'],1,Documentary,,,,,,,,,,7.0,1
7809,100625,Sien nui yau wan II yan gaan do (1990),Action|Comedy|Fantasy|Romance,1990,Sien nui yau wan II yan gaan do,"['Action', 'Comedy', 'Fantasy', 'Romance']",4,Action,Comedy,Fantasy,Romance,,,,,,,7.0,1
7810,100631,Ski Patrol (1990),Action|Comedy,1990,Ski Patrol,"['Action', 'Comedy']",2,Action,Comedy,,,,,,,,,7.0,1
7811,100639,Slumber Party Massacre III (1990),Comedy|Horror,1990,Slumber Party Massacre III,"['Comedy', 'Horror']",2,Comedy,Horror,,,,,,,,,5.0,1
7812,100663,Sorority House Massacre II (1990),Comedy|Horror|Thriller,1990,Sorority House Massacre II,"['Comedy', 'Horror', 'Thriller']",3,Comedy,Horror,Thriller,,,,,,,,4.0,2
7813,100665,Soultaker (1990),Fantasy|Horror,1990,Soultaker,"['Fantasy', 'Horror']",2,Fantasy,Horror,,,,,,,,,7.333333333333333,3
7815,100681,Stanno tutti bene (1990),Drama,1990,Stanno tutti bene,['Drama'],1,Drama,,,,,,,,,,8.285714285714286,7
7817,100685,State of Grace (1990),Action|Crime|Drama|Romance|Thriller,1990,State of Grace,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",5,Action,Crime,Drama,Romance,Thriller,,,,,,8.0,6
7818,100707,Streets (1990),Action|Drama|Thriller,1990,Streets,"['Action', 'Drama', 'Thriller']",3,Action,Drama,Thriller,,,,,,,,8.0,1
7819,100740,Tales from the Darkside: The Movie (1990),Comedy|Fantasy|Horror|Thriller,1990,Tales from the Darkside: The Movie,"['Comedy', 'Fantasy', 'Horror', 'Thriller']",4,Comedy,Fantasy,Horror,Thriller,,,,,,,6.833333333333333,6
7820,100758,Teenage Mutant Ninja Turtles (1990),Action|Adventure|Comedy|Family|Sci-Fi,1990,Teenage Mutant Ninja Turtles,"['Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",5,Action,Adventure,Comedy,Family,Sci-Fi,,,,,,7.526315789473684,38
7821,100802,Total Recall (1990),Action|Sci-Fi|Thriller,1990,Total Recall,"['Action', 'Sci-Fi', 'Thriller']",3,Action,Sci-Fi,Thriller,,,,,,,,7.9021739130434785,92
7823,100814,Tremors (1990),Comedy|Horror,1990,Tremors,"['Comedy', 'Horror']",2,Comedy,Horror,,,,,,,,,7.688888888888889,45
7825,100822,Tune in Tomorrow... (1990),Comedy|Romance,1990,Tune in Tomorrow...,"['Comedy', 'Romance']",2,Comedy,Romance,,,,,,,,,6.0,2
7826,100827,Due occhi diabolici (1990),Horror,1990,Due occhi diabolici,['Horror'],1,Horror,,,,,,,,,,6.333333333333333,3
7827,100828,The Two Jakes (1990),Crime|Drama|Mystery|Romance,1990,The Two Jakes,"['Crime', 'Drama', 'Mystery', 'Romance']",4,Crime,Drama,Mystery,Romance,,,,,,,5.666666666666667,6
7828,100835,Ultrà (1991),Drama|Sport,1991,Ultrà,"['Drama', 'Sport']",2,Drama,Sport,,,,,,,,,6.0,1
7829,100867,Vice Academy Part 2 (1990),Comedy|Crime,1990,Vice Academy Part 2,"['Comedy', 'Crime']",2,Comedy,Crime,,,,,,,,,6.0,1
7830,100869,La vie des morts (1991),Drama,1991,La vie des morts,['Drama'],1,Drama,,,,,,,,,,7.0,1
7831,100873,Vincent & Theo (1990),Biography|Drama,1990,Vincent & Theo,"['Biography', 'Drama']",2,Biography,Drama,,,,,,,,,7.0,4
7832,100928,White Hunter Black Heart (1990),Adventure|Drama,1990,White Hunter Black Heart,"['Adventure', 'Drama']",2,Adventure,Drama,,,,,,,,,7.5,6
7833,100929,White Room (1990),Drama,1990,White Room,['Drama'],1,Drama,,,,,,,,,,10.0,1
7835,100935,Wild at Heart (1990),Comedy|Crime|Drama|Thriller,1990,Wild at Heart,"['Comedy', 'Crime', 'Drama', 'Thriller']",4,Comedy,Crime,Drama,Thriller,,,,,,,7.2926829268292686,41
7836,100944,The Witches (1990),Adventure|Comedy|Family|Fantasy|Horror|Mystery,1990,The Witches,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Horror', 'Mystery']",6,Adventure,Comedy,Family,Fantasy,Horror,Mystery,,,,,7.166666666666667,24
7837,100962,Wu tai jie mei (1990),Action|Drama,1990,Wu tai jie mei,"['Action', 'Drama']",2,Action,Drama,,,,,,,,,5.0,1
7838,100968,Xian fa zhi ren (1990),Action|Thriller,1990,Xian fa zhi ren,"['Action', 'Thriller']",2,Action,Thriller,,,,,,,,,5.0,1
7839,100975,Xtro II: The Second Encounter (1990),Horror|Sci-Fi,1990,Xtro II: The Second Encounter,"['Horror', 'Sci-Fi']",2,Horror,Sci-Fi,,,,,,,,,6.0,1
7840,100988,Yksinteoin (1990),Documentary,1990,Yksinteoin,['Documentary'],1,Documentary,,,,,,,,,,7.0,1
7841,100990,"Yo, la peor de todas (1990)",Drama,1990,"Yo, la peor de todas",['Drama'],1,Drama,,,,,,,,,,8.0,1
7842,100991,Yôkai hantâ: Hiruko (1991),Comedy|Fantasy|Horror,1991,Yôkai hantâ: Hiruko,"['Comedy', 'Fantasy', 'Horror']",3,Comedy,Fantasy,Horror,,,,,,,,5.0,1
7843,100994,Young Guns II (1990),Action|Western,1990,Young Guns II,"['Action', 'Western']",2,Action,Western,,,,,,,,,6.833333333333333,12
7844,100998,Yume (1990),Drama|Fantasy,1990,Yume,"['Drama', 'Fantasy']",2,Drama,Fantasy,,,,,,,,,8.461538461538462,13
7846,101020,Zong heng si hai (1991),Action|Comedy|Crime|Thriller,1991,Zong heng si hai,"['Action', 'Comedy', 'Crime', 'Thriller']",4,Action,Comedy,Crime,Thriller,,,,,,,6.0,1
7847,101026,Átame! (1990),Comedy|Crime|Drama|Romance,1990,Átame!,"['Comedy', 'Crime', 'Drama', 'Romance']",4,Comedy,Crime,Drama,Romance,,,,,,,7.0,9
7848,101253,Three Days to a Kill (1992),Crime|Drama,1992,Three Days to a Kill,"['Crime', 'Drama']",2,Crime,Drama,,,,,,,,,5.0,2
7849,101256,976-Evil II (1992),Horror,1992,976-Evil II,['Horror'],1,Horror,,,,,,,,,,4.0,1
7850,101258,Ah fei zing zyun (1990),Crime|Drama|Romance,1990,Ah fei zing zyun,"['Crime', 'Drama', 'Romance']",3,Crime,Drama,Romance,,,,,,,,7.636363636363637,22
7851,101264,"Abraxas, Guardian of the Universe (1990)",Action|Sci-Fi,1990,"Abraxas, Guardian of the Universe","['Action', 'Sci-Fi']",2,Action,Sci-Fi,,,,,,,,,1.0,1
7852,101272,The Addams Family (1991),Comedy|Fantasy,1991,The Addams Family,"['Comedy', 'Fantasy']",2,Comedy,Fantasy,,,,,,,,,7.7555555555555555,45
7853,101276,Afraid of the Dark (1991),Drama|Fantasy|Horror,1991,Afraid of the Dark,"['Drama', 'Fantasy', 'Horror']",3,Drama,Fantasy,Horror,,,,,,,,7.0,1
7854,101279,Agantuk (1991),Drama,1991,Agantuk,['Drama'],1,Drama,,,,,,,,,,8.0,6
7855,101301,All I Want for Christmas (1991),Comedy|Family|Romance,1991,All I Want for Christmas,"['Comedy', 'Family', 'Romance']",3,Comedy,Family,Romance,,,,,,,,5.333333333333333,3
7856,101309,Alligator II: The Mutation (1991),Horror|Sci-Fi,1991,Alligator II: The Mutation,"['Horror', 'Sci-Fi']",2,Horror,Sci-Fi,,,,,,,,,4.0,1
7857,101316,L'amant (1992),Biography|Drama|Romance,1992,L'amant,"['Biography', 'Drama', 'Romance']",3,Biography,Drama,Romance,,,,,,,,7.857142857142857,7
7858,101317,Amantes (1991),Crime|Drama|Romance,1991,Amantes,"['Crime', 'Drama', 'Romance']",3,Crime,Drama,Romance,,,,,,,,7.0,1
7859,101318,Les amants du Pont-Neuf (1991),Drama|Romance,1991,Les amants du Pont-Neuf,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,7.882352941176471,17
7860,101325,American Kickboxer (1991),Action|Sport,1991,American Kickboxer,"['Action', 'Sport']",2,Action,Sport,,,,,,,,,4.0,1
7861,101326,American Ninja 4: The Annihilation (1990),Action|Drama,1990,American Ninja 4: The Annihilation,"['Action', 'Drama']",2,Action,Drama,,,,,,,,,6.0,1
7862,101329,An American Tail: Fievel Goes West (1991),Animation|Adventure|Family|Musical|Western,1991,An American Tail: Fievel Goes West,"['Animation', 'Adventure', 'Family', 'Musical', 'Western']",5,Animation,Adventure,Family,Musical,Western,,,,,,6.666666666666667,3
7863,101348,Angel Square (1990),Family|Adventure|Crime,1990,Angel Square,"['Family', 'Adventure', 'Crime']",3,Family,Adventure,Crime,,,,,,,,10.0,1
7864,101349,Anima Mundi (1992),Documentary|Short,1992,Anima Mundi,"['Documentary', 'Short']",2,Documentary,Short,,,,,,,,,8.0,1
7865,101356,Another You (1991),Comedy|Crime,1991,Another You,"['Comedy', 'Crime']",2,Comedy,Crime,,,,,,,,,2.0,1
7867,101368,Severed Ties (1992),Comedy|Horror|Sci-Fi,1992,Severed Ties,"['Comedy', 'Horror', 'Sci-Fi']",3,Comedy,Horror,Sci-Fi,,,,,,,,8.0,2
7868,101369,The Art of Dying (1991),Crime|Thriller,1991,The Art of Dying,"['Crime', 'Thriller']",2,Crime,Thriller,,,,,,,,,3.0,1
7869,101371,Article 99 (1992),Drama|Comedy,1992,Article 99,"['Drama', 'Comedy']",2,Drama,Comedy,,,,,,,,,6.5,2
7870,101376,Atlantis (1991),Documentary|Music,1991,Atlantis,"['Documentary', 'Music']",2,Documentary,Music,,,,,,,,,8.0,1
7871,101393,Backdraft (1991),Action|Crime|Drama|Mystery|Thriller,1991,Backdraft,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",5,Action,Crime,Drama,Mystery,Thriller,,,,,,7.461538461538462,26
7872,101410,Barton Fink (1991),Comedy|Drama|Thriller,1991,Barton Fink,"['Comedy', 'Drama', 'Thriller']",3,Comedy,Drama,Thriller,,,,,,,,7.94,100
7873,101414,Beauty and the Beast (1991),Animation|Family|Fantasy|Musical|Romance,1991,Beauty and the Beast,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",5,Animation,Family,Fantasy,Musical,Romance,,,,,,8.493827160493828,81
7874,101420,Begotten (1990),Fantasy|Horror,1990,Begotten,"['Fantasy', 'Horror']",2,Fantasy,Horror,,,,,,,,,8.0,2
7875,101428,La Belle Noiseuse (1991),Drama,1991,La Belle Noiseuse,['Drama'],1,Drama,,,,,,,,,,8.083333333333334,12
7876,101437,Beta (1992),Drama|Romance,1992,Beta,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,6.0,1
7877,101452,Bill &amp; Ted&x27;s Bogus Journey (1991),Adventure|Comedy|Fantasy|Music|Sci-Fi,1991,Bill &amp; Ted&x27;s Bogus Journey,"['Adventure', 'Comedy', 'Fantasy', 'Music', 'Sci-Fi']",5,Adventure,Comedy,Fantasy,Music,Sci-Fi,,,,,,6.555555555555555,18
7878,101453,Billy Bathgate (1991),Crime|Drama|Thriller,1991,Billy Bathgate,"['Crime', 'Drama', 'Thriller']",3,Crime,Drama,Thriller,,,,,,,,6.0,2
7879,101458,Bis ans Ende der Welt (1991),Action|Drama|Sci-Fi|Thriller,1991,Bis ans Ende der Welt,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",4,Action,Drama,Sci-Fi,Thriller,,,,,,,7.5,2
7880,101467,Demoni 3 (1991),Horror,1991,Demoni 3,['Horror'],1,Horror,,,,,,,,,,5.5,2
7881,101474,Blood Massacre (1991),Horror,1991,Blood Massacre,['Horror'],1,Horror,,,,,,,,,,6.0,2
7882,101483,Bloodsucking Pharaohs in Pittsburgh (1991),Comedy|Horror,1991,Bloodsucking Pharaohs in Pittsburgh,"['Comedy', 'Horror']",2,Comedy,Horror,,,,,,,,,4.5,2
7883,101492,Body Parts (1991),Horror|Thriller,1991,Body Parts,"['Horror', 'Thriller']",2,Horror,Thriller,,,,,,,,,7.2,5
7884,101497,The Boneyard (1991),Fantasy|Horror,1991,The Boneyard,"['Fantasy', 'Horror']",2,Fantasy,Horror,,,,,,,,,7.0,2
7885,101501,Born to Ride (1991),Action,1991,Born to Ride,['Action'],1,Action,,,,,,,,,,5.0,1
7886,101502,The Borrower (1991),Comedy|Horror|Sci-Fi,1991,The Borrower,"['Comedy', 'Horror', 'Sci-Fi']",3,Comedy,Horror,Sci-Fi,,,,,,,,8.0,1
7887,101505,Boys (1992),Comedy,1992,Boys,['Comedy'],1,Comedy,,,,,,,,,,5.0,1
7888,101507,Boyz n the Hood (1991),Crime|Drama,1991,Boyz n the Hood,"['Crime', 'Drama']",2,Crime,Drama,,,,,,,,,8.079545454545455,88
7889,101516,Bugsy (1991),Biography|Crime|Drama,1991,Bugsy,"['Biography', 'Crime', 'Drama']",3,Biography,Crime,Drama,,,,,,,,7.266666666666667,15
7890,101518,Bullseye! (1990),Comedy|Crime,1990,Bullseye!,"['Comedy', 'Crime']",2,Comedy,Crime,,,,,,,,,4.0,1
7891,101529,Cabeza de Vaca (1991),Adventure|Drama|History,1991,Cabeza de Vaca,"['Adventure', 'Drama', 'History']",3,Adventure,Drama,History,,,,,,,,8.0,1
7892,101540,Cape Fear (1991),Crime|Thriller,1991,Cape Fear,"['Crime', 'Thriller']",2,Crime,Thriller,,,,,,,,,7.496644295302014,149
7893,101545,Career Opportunities (1991),Comedy|Romance,1991,Career Opportunities,"['Comedy', 'Romance']",2,Comedy,Romance,,,,,,,,,5.0,1
7894,101587,City Slickers (1991),Comedy|Western,1991,City Slickers,"['Comedy', 'Western']",2,Comedy,Western,,,,,,,,,7.357142857142857,14
7895,101590,Class Action (1991),Drama|Thriller,1991,Class Action,"['Drama', 'Thriller']",2,Drama,Thriller,,,,,,,,,6.0,1
7896,101591,Class of Nuke 'Em High Part II: Subhumanoid Meltdown (1991),Comedy|Horror|Sci-Fi,1991,Class of Nuke 'Em High Part II: Subhumanoid Meltdown,"['Comedy', 'Horror', 'Sci-Fi']",3,Comedy,Horror,Sci-Fi,,,,,,,,6.333333333333333,3
7897,101592,Clearcut (1991),Drama|Thriller|Western,1991,Clearcut,"['Drama', 'Thriller', 'Western']",3,Drama,Thriller,Western,,,,,,,,8.0,1
7898,101597,Closet Land (1991),Drama|Thriller,1991,Closet Land,"['Drama', 'Thriller']",2,Drama,Thriller,,,,,,,,,10.0,1
7899,101599,Coldfire (1990),Action|Thriller,1990,Coldfire,"['Action', 'Thriller']",2,Action,Thriller,,,,,,,,,2.0,1
7900,101600,Le collier perdu de la colombe (1991),Drama|Family|Fantasy|Romance,1991,Le collier perdu de la colombe,"['Drama', 'Family', 'Fantasy', 'Romance']",4,Drama,Family,Fantasy,Romance,,,,,,,8.666666666666666,3
7901,101605,The Commitments (1991),Comedy|Drama|Music,1991,The Commitments,"['Comedy', 'Drama', 'Music']",3,Comedy,Drama,Music,,,,,,,,8.529411764705882,17
7902,101606,Company Business (1991),Action|Comedy|Crime|Drama|Thriller,1991,Company Business,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",5,Action,Comedy,Crime,Drama,Thriller,,,,,,4.0,2
7903,101615,Cool as Ice (1991),Comedy|Drama|Music|Romance,1991,Cool as Ice,"['Comedy', 'Drama', 'Music', 'Romance']",4,Comedy,Drama,Music,Romance,,,,,,,4.0,2
7904,101625,Once Upon a Crime... (1992),Comedy|Crime|Mystery,1992,Once Upon a Crime...,"['Comedy', 'Crime', 'Mystery']",3,Comedy,Crime,Mystery,,,,,,,,5.5,2
7905,101627,Critters 3 (1991),Comedy|Horror|Sci-Fi|Thriller,1991,Critters 3,"['Comedy', 'Horror', 'Sci-Fi', 'Thriller']",4,Comedy,Horror,Sci-Fi,Thriller,,,,,,,5.5,4
7906,101628,Critters 4 (1992),Horror|Sci-Fi,1992,Critters 4,"['Horror', 'Sci-Fi']",2,Horror,Sci-Fi,,,,,,,,,5.0,3
7907,101635,Curly Sue (1991),Comedy|Drama|Family|Romance,1991,Curly Sue,"['Comedy', 'Drama', 'Family', 'Romance']",4,Comedy,Drama,Family,Romance,,,,,,,9.0,2
7908,101640,Da hong deng long gao gao gua (1991),Drama|History|Romance,1991,Da hong deng long gao gao gua,"['Drama', 'History', 'Romance']",3,Drama,History,Romance,,,,,,,,8.428571428571429,21
7909,101649,Thalapathi (1991),Action|Crime|Drama,1991,Thalapathi,"['Action', 'Crime', 'Drama']",3,Action,Crime,Drama,,,,,,,,8.5,2
7910,101658,Danzón (1991),Drama,1991,Danzón,['Drama'],1,Drama,,,,,,,,,,8.0,1
7911,101669,Dead Again (1991),Drama|Mystery|Romance|Thriller,1991,Dead Again,"['Drama', 'Mystery', 'Romance', 'Thriller']",4,Drama,Mystery,Romance,Thriller,,,,,,,7.333333333333333,9
7912,101692,Death in Brunswick (1990),Comedy|Crime|Thriller,1990,Death in Brunswick,"['Comedy', 'Crime', 'Thriller']",3,Comedy,Crime,Thriller,,,,,,,,6.0,1
7913,101694,Deceived (1991),Crime|Drama|Mystery|Thriller,1991,Deceived,"['Crime', 'Drama', 'Mystery', 'Thriller']",4,Crime,Drama,Mystery,Thriller,,,,,,,6.666666666666667,3
